simulation,wins,losses,actual_win_rate,final_capital,total_return,max_drawdown,max_losing_streak,profitable
576,398,402,0.4975,6115.521944821454,-0.3884478055178546,-0.43855476193031173,9,False
577,416,384,0.52,9461.388689398598,-0.05386113106014023,-0.3912133763188258,9,False
578,422,378,0.5275,10942.805235293516,0.09428052352935157,-0.32894521844806146,9,True
579,420,380,0.525,10424.872237171525,0.04248722371715252,-0.2746055847941745,8,True
580,396,404,0.495,5826.068687831506,-0.4173931312168494,-0.4553383053453889,8,False
581,432,368,0.54,13944.993348534184,0.3944993348534185,-0.19396482954346317,10,True
582,430,370,0.5375,13284.964036260324,0.3284964036260325,-0.2839935036957537,7,True
583,425,375,0.53125,11768.349618932658,0.17683496189326586,-0.2270975458656671,10,True
584,415,385,0.51875,9234.766528903174,-0.07652334710968267,-0.28106451337394733,9,False
585,385,415,0.48125,4462.281812803871,-0.553771818719613,-0.621441184157554,9,False
586,424,376,0.53,11486.470403982245,0.14864704039822452,-0.28333806374605863,10,True
587,399,401,0.49875,6265.597508871192,-0.37344024911288076,-0.45852604088871374,10,False
588,433,367,0.54125,14287.204980073382,0.42872049800733825,-0.23767827416463128,7,True
589,420,380,0.525,10424.872237171512,0.04248722371715119,-0.31953879479601177,13,True
590,417,383,0.52125,9693.57218200429,-0.030642781799570917,-0.24119651593982327,6,False
591,392,408,0.49,5287.613999734201,-0.4712386000265799,-0.5176757352536046,12,False
592,398,402,0.4975,6115.521944821451,-0.38844780551785485,-0.41989111024778925,7,False
593,411,389,0.51375,8381.274474928963,-0.16187255250710364,-0.2501863493113551,6,False
594,439,361,0.54875,16524.22351370457,0.6524223513704572,-0.2171315165011658,9,True
595,433,367,0.54125,14287.204980073398,0.4287204980073398,-0.24320103316991226,8,True
596,431,369,0.53875,13610.978477727684,0.36109784777276843,-0.21647642227282227,13,True
597,419,381,0.52375,10175.172415418718,0.017517241541871842,-0.263363895497683,7,True
598,425,375,0.53125,11768.349618932654,0.17683496189326542,-0.2580465617097135,8,True
599,417,383,0.52125,9693.572182004298,-0.03064278179957014,-0.3404180438118629,7,False
600,378,422,0.4725,3765.773934686059,-0.6234226065313941,-0.6499144132325148,11,False
601,403,397,0.50375,6903.643393565517,-0.3096356606434483,-0.38206614732807787,7,False
602,419,381,0.52375,10175.172415418694,0.0175172415418694,-0.41169207992090695,6,True
603,445,355,0.55625,19111.503132466656,0.9111503132466656,-0.1907775090124112,11,True
604,416,384,0.52,9461.388689398613,-0.05386113106013868,-0.2434066510388403,6,False
605,423,377,0.52875,11211.342848728736,0.12113428487287359,-0.39746603656854596,7,True
606,427,373,0.53375,12353.029839698187,0.23530298396981864,-0.24669378649214746,8,True
607,382,418,0.4775,4149.2547692455255,-0.5850745230754475,-0.5960510647310411,10,False
608,394,406,0.4925,5550.315518706214,-0.44496844812937864,-0.5174135390188304,10,False
609,432,368,0.54,13944.993348534204,0.3944993348534205,-0.2419934913916466,7,True
610,415,385,0.51875,9234.766528903137,-0.07652334710968622,-0.49770378214511457,8,False
611,425,375,0.53125,11768.349618932705,0.17683496189327053,-0.3070690577626297,9,True
612,402,398,0.5025,6738.285153617818,-0.3261714846382182,-0.3887930552663139,7,False
613,430,370,0.5375,13284.96403626034,0.32849640362603405,-0.22112332899037523,7,True
614,442,358,0.5525,17770.839863206915,0.7770839863206915,-0.22891343209775517,7,True
615,411,389,0.51375,8381.274474928943,-0.16187255250710564,-0.35910065609467556,8,False
616,426,374,0.5325,12057.146180032636,0.20571461800326363,-0.19841859228097147,6,True
617,428,372,0.535,12656.174516087689,0.2656174516087688,-0.25273367295610427,7,True
618,398,402,0.4975,6115.521944821446,-0.3884478055178554,-0.4412657420397377,9,False
619,435,365,0.54375,14997.028059125383,0.49970280591253835,-0.29100279011034125,6,True
620,401,399,0.50125,6576.8876262909735,-0.34231123737090263,-0.410833433849667,9,False
621,426,374,0.5325,12057.146180032634,0.2057146180032634,-0.25896900296871983,5,True
622,433,367,0.54125,14287.204980073378,0.4287204980073378,-0.2650524569567081,8,True
623,411,389,0.51375,8381.274474928943,-0.16187255250710564,-0.4792482597106963,8,False
624,394,406,0.4925,5550.315518706221,-0.44496844812937786,-0.5078913475777913,8,False
625,407,393,0.50875,7606.66353656467,-0.23933364634353305,-0.43477687661947817,9,False
626,415,385,0.51875,9234.766528903148,-0.07652334710968511,-0.416033515000784,7,False
627,411,389,0.51375,8381.274474928952,-0.16187255250710475,-0.3016581317611058,8,False
628,408,392,0.51,7793.3318751115185,-0.22066681248884812,-0.29081010734941826,7,False
629,419,381,0.52375,10175.172415418701,0.017517241541870066,-0.22215278141108585,8,True
630,421,379,0.52625,10680.69971931551,0.06806997193155095,-0.41169207992090684,11,True
631,417,383,0.52125,9693.572182004295,-0.030642781799570584,-0.29360342504687953,7,False
632,429,371,0.53625,12966.758395329985,0.2966758395329985,-0.27325069829236004,7,True
633,408,392,0.51,7793.33187511151,-0.220666812488849,-0.3701568849246334,12,False
634,415,385,0.51875,9234.766528903152,-0.07652334710968478,-0.3212686235903681,8,False
635,440,360,0.55,16929.729729965125,0.6929729729965126,-0.18198240149294187,7,True
636,426,374,0.5325,12057.146180032685,0.2057146180032685,-0.2897750318484704,7,True
637,413,387,0.51625,8797.676567743561,-0.1202323432256438,-0.3358754784167671,10,False
638,406,394,0.5075,7424.466336829114,-0.2575533663170886,-0.4748251937761083,7,False
639,421,379,0.52625,10680.699719315506,0.06806997193155051,-0.5356199679598009,8,True
640,430,370,0.5375,13284.964036260322,0.3284964036260323,-0.2381523037171961,9,True
641,406,394,0.5075,7424.466336829103,-0.2575533663170897,-0.3387229716712048,7,False
642,395,405,0.49375,5686.520856474514,-0.4313479143525486,-0.46263709726783897,8,False
643,392,408,0.49,5287.613999734198,-0.47123860002658025,-0.48333142095281023,9,False
644,417,383,0.52125,9693.572182004289,-0.03064278179957114,-0.3307037132296239,8,False
645,417,383,0.52125,9693.572182004287,-0.03064278179957125,-0.23024640115236727,8,False
646,428,372,0.535,12656.174516087729,0.2656174516087728,-0.2550114294152449,8,True
647,395,405,0.49375,5686.520856474515,-0.4313479143525485,-0.481329094004057,9,False
648,412,388,0.515,8586.9518489339,-0.14130481510660997,-0.40434910103092647,8,False
649,410,390,0.5125,8180.523550136895,-0.18194764498631044,-0.29217282497662844,11,False
650,392,408,0.49,5287.613999734201,-0.4712386000265799,-0.5455424124180004,9,False
651,417,383,0.52125,9693.572182004287,-0.03064278179957125,-0.4099271833834216,8,False
652,443,357,0.55375,18206.938178309323,0.8206938178309322,-0.16387720657618166,6,True
653,425,375,0.53125,11768.349618932658,0.17683496189326586,-0.2318461864302408,10,True
654,424,376,0.53,11486.470403982239,0.14864704039822385,-0.29109911185837045,6,True
655,437,363,0.54625,15742.116874495803,0.5742116874495804,-0.21636996118370477,7,True
656,429,371,0.53625,12966.758395329927,0.2966758395329927,-0.30572026949435394,8,True
657,421,379,0.52625,10680.699719315506,0.06806997193155051,-0.25475042477997545,8,True
658,433,367,0.54125,14287.20498007338,0.428720498007338,-0.2237693877258803,9,True
659,401,399,0.50125,6576.887626290984,-0.3423112373709015,-0.41298205396051646,10,False
660,436,364,0.545,15365.056735230262,0.5365056735230262,-0.2714402455774021,12,True
661,436,364,0.545,15365.056735230293,0.5365056735230294,-0.1972486696893745,8,True
662,430,370,0.5375,13284.964036260324,0.3284964036260325,-0.20592514874252443,7,True
663,412,388,0.515,8586.951848933919,-0.14130481510660808,-0.40231861261729474,8,False
664,429,371,0.53625,12966.75839532996,0.29667583953299603,-0.2732506982923606,7,True
665,435,365,0.54375,14997.028059125436,0.4997028059125437,-0.25143964472292024,11,True
666,408,392,0.51,7793.331875111523,-0.22066681248884767,-0.5466197639140006,8,False
667,411,389,0.51375,8381.274474928949,-0.16187255250710508,-0.2645795419262037,6,False
668,423,377,0.52875,11211.342848728742,0.12113428487287425,-0.15350761920739864,7,True
669,421,379,0.52625,10680.699719315511,0.06806997193155118,-0.26096892663812954,7,True
670,432,368,0.54,13944.99334853417,0.3944993348534169,-0.2317418137043551,7,True
671,446,354,0.5575,19580.501467902584,0.9580501467902585,-0.1795458163813659,13,True
672,456,344,0.57,24952.46482594847,1.495246482594847,-0.19060397670690787,7,True
673,403,397,0.50375,6903.643393565534,-0.3096356606434466,-0.46760831085004817,8,False
674,405,395,0.50625,7246.633181780379,-0.275336681821962,-0.3177219776695456,8,False
675,424,376,0.53,11486.470403982259,0.14864704039822585,-0.4085036810531032,11,True
676,419,381,0.52375,10175.172415418743,0.017517241541874284,-0.396293205783287,7,True
677,434,366,0.5425,14637.814521732327,0.46378145217323263,-0.22939291183496224,8,True
678,411,389,0.51375,8381.274474928963,-0.16187255250710364,-0.3271149537851584,8,False
679,438,362,0.5475,16128.430109996101,0.6128430109996101,-0.1571370309606246,9,True
680,416,384,0.52,9461.388689398602,-0.05386113106013979,-0.32680205178203847,7,False
681,410,390,0.5125,8180.5235501368925,-0.18194764498631077,-0.3360418122674135,8,False
682,420,380,0.525,10424.872237171536,0.04248722371715363,-0.21075863976465115,6,True
683,406,394,0.5075,7424.466336829088,-0.25755336631709125,-0.498220686975151,8,False
684,409,391,0.51125,7984.581074695303,-0.20154189253046972,-0.27822161281449953,10,False
685,414,386,0.5175,9013.57249374042,-0.09864275062595806,-0.2948245652066147,6,False
686,421,379,0.52625,10680.699719315526,0.06806997193155251,-0.27937144140736536,6,True
687,423,377,0.52875,11211.342848728711,0.12113428487287115,-0.2222584568675603,8,True
688,416,384,0.52,9461.388689398602,-0.05386113106013979,-0.3678743141269064,9,False
689,404,396,0.505,7073.059542446316,-0.2926940457553684,-0.40094542378897124,16,False
690,433,367,0.54125,14287.204980073364,0.42872049800733647,-0.33918608135041395,6,True
691,418,382,0.5225,9931.453482406287,-0.0068546517593713885,-0.3374357976636331,7,False
692,420,380,0.525,10424.872237171545,0.04248722371715452,-0.33968671088350433,9,True
693,433,367,0.54125,14287.20498007337,0.4287204980073369,-0.23168146102562737,6,True
694,417,383,0.52125,9693.57218200429,-0.030642781799570917,-0.389945494989947,10,False
695,410,390,0.5125,8180.523550136889,-0.1819476449863111,-0.3934464341367674,8,False
696,442,358,0.5525,17770.839863206886,0.7770839863206886,-0.22847787185764123,8,True
697,418,382,0.5225,9931.453482406307,-0.00685465175936939,-0.4186619875238131,12,False
698,409,391,0.51125,7984.581074695308,-0.20154189253046917,-0.44038611907736336,8,False
699,427,373,0.53375,12353.029839698173,0.2353029839698173,-0.20736012544596627,7,True
700,400,400,0.5,6419.355943349344,-0.3580644056650656,-0.47562063230390983,7,False
701,389,411,0.48625,4916.690277914293,-0.5083309722085707,-0.5195754872362452,8,False
702,420,380,0.525,10424.872237171527,0.042487223717152744,-0.2359868389939711,14,True
703,451,349,0.56375,22103.885951394863,1.2103885951394862,-0.13645308335377515,5,True
704,399,401,0.49875,6265.597508871177,-0.3734402491128823,-0.4373854755057337,7,False
705,406,394,0.5075,7424.466336829081,-0.2575533663170919,-0.37289333461247265,8,False
706,429,371,0.53625,12966.758395329922,0.29667583953299226,-0.17730807314327346,6,True
707,426,374,0.5325,12057.146180032656,0.20571461800326563,-0.32921868238153207,11,True
708,435,365,0.54375,14997.0280591254,0.4997028059125399,-0.28898754683485317,8,True
709,402,398,0.5025,6738.285153617809,-0.3261714846382191,-0.4376589248442547,8,False
710,421,379,0.52625,10680.6997193155,0.06806997193155007,-0.33967268310495957,13,True
711,428,372,0.535,12656.174516087682,0.26561745160876815,-0.27742131757207633,8,True
712,429,371,0.53625,12966.75839532992,0.29667583953299204,-0.2924763048819944,11,True
713,405,395,0.50625,7246.6331817803975,-0.27533668182196025,-0.4057018626699841,8,False
714,409,391,0.51125,7984.581074695298,-0.20154189253047017,-0.415703652449661,8,False
715,416,384,0.52,9461.388689398595,-0.053861131060140566,-0.35958619843911255,7,False
716,416,384,0.52,9461.388689398624,-0.05386113106013768,-0.49045526344645674,12,False
717,413,387,0.51625,8797.676567743561,-0.1202323432256438,-0.3048161841682777,8,False
718,438,362,0.5475,16128.430109996094,0.6128430109996095,-0.1622016822094231,10,True
719,411,389,0.51375,8381.274474928954,-0.16187255250710464,-0.30138827334570084,10,False
720,396,404,0.495,5826.068687831513,-0.41739313121684873,-0.5184441016115955,9,False
721,421,379,0.52625,10680.699719315531,0.06806997193155317,-0.2925724264437357,7,True
722,439,361,0.54875,16524.223513704605,0.6524223513704606,-0.19407433451119604,7,True
723,419,381,0.52375,10175.172415418681,0.017517241541868067,-0.2534598889212041,6,True
724,414,386,0.5175,9013.572493740416,-0.0986427506259584,-0.29167676760448513,8,False
725,439,361,0.54875,16524.223513704546,0.6524223513704546,-0.20753006527876428,10,True
726,414,386,0.5175,9013.57249374042,-0.09864275062595806,-0.286466869460709,10,False
727,427,373,0.53375,12353.029839698189,0.23530298396981886,-0.2625471262783524,8,True
728,430,370,0.5375,13284.964036260277,0.3284964036260276,-0.32385011374675343,8,True
729,396,404,0.495,5826.068687831523,-0.41739313121684773,-0.4493753481988262,8,False
730,418,382,0.5225,9931.453482406318,-0.00685465175936828,-0.3621587321065065,8,False
731,425,375,0.53125,11768.349618932682,0.17683496189326808,-0.3836632100838422,7,True
732,418,382,0.5225,9931.453482406287,-0.0068546517593713885,-0.2790470247098882,8,False
733,442,358,0.5525,17770.839863206882,0.7770839863206882,-0.1486886651975715,7,True
734,418,382,0.5225,9931.453482406281,-0.006854651759371833,-0.32861890494504065,6,False
735,426,374,0.5325,12057.146180032609,0.20571461800326096,-0.31996192155432,8,True
736,414,386,0.5175,9013.572493740441,-0.09864275062595584,-0.4131203767557323,9,False
737,403,397,0.50375,6903.64339356553,-0.30963566064344705,-0.3429267009719824,9,False
738,421,379,0.52625,10680.699719315528,0.06806997193155273,-0.2646950743496531,8,True
739,408,392,0.51,7793.331875111511,-0.2206668124888489,-0.4188988906559251,8,False
740,425,375,0.53125,11768.349618932683,0.1768349618932683,-0.2546491641623009,8,True
741,405,395,0.50625,7246.633181780364,-0.2753366818219636,-0.38323127073600627,7,False
742,432,368,0.54,13944.993348534179,0.3944993348534178,-0.26342175946932955,7,True
743,419,381,0.52375,10175.172415418705,0.01751724154187051,-0.32810988413676145,7,True
744,402,398,0.5025,6738.285153617831,-0.3261714846382169,-0.41226381530960876,8,False
745,416,384,0.52,9461.388689398593,-0.05386113106014068,-0.4958941545091091,8,False
746,405,395,0.50625,7246.633181780388,-0.27533668182196114,-0.38993253491533075,8,False
747,416,384,0.52,9461.388689398626,-0.05386113106013746,-0.21376044412094364,10,False
748,429,371,0.53625,12966.758395329965,0.2966758395329965,-0.216369961183704,8,True
749,413,387,0.51625,8797.676567743587,-0.12023234322564136,-0.2644374623519542,10,False
750,410,390,0.5125,8180.523550136909,-0.1819476449863091,-0.4023998114079148,9,False
751,402,398,0.5025,6738.285153617849,-0.3261714846382151,-0.44069016542836703,8,False
752,420,380,0.525,10424.872237171503,0.0424872237171503,-0.2981893370725587,9,True
753,418,382,0.5225,9931.453482406296,-0.006854651759370389,-0.2595728402901928,7,False
754,425,375,0.53125,11768.349618932687,0.17683496189326875,-0.17194986571371396,7,True
755,400,400,0.5,6419.355943349326,-0.3580644056650675,-0.5070496437961668,8,False
756,400,400,0.5,6419.355943349316,-0.3580644056650685,-0.40036267814576587,8,False
757,413,387,0.51625,8797.676567743567,-0.12023234322564336,-0.4368943778232668,9,False
758,418,382,0.5225,9931.453482406281,-0.006854651759371833,-0.3129983260363197,10,False
759,419,381,0.52375,10175.172415418723,0.017517241541872286,-0.4235127806419874,9,True
760,427,373,0.53375,12353.029839698169,0.23530298396981686,-0.2573673696538047,11,True
761,400,400,0.5,6419.355943349332,-0.3580644056650668,-0.49269813316074573,10,False
762,410,390,0.5125,8180.523550136908,-0.18194764498630922,-0.4645467985268873,7,False
763,416,384,0.52,9461.388689398595,-0.053861131060140566,-0.28918072477484646,12,False
764,423,377,0.52875,11211.342848728718,0.12113428487287181,-0.3915441389353026,8,True
765,420,380,0.525,10424.87223717152,0.042487223717151856,-0.21956252135393572,8,True
766,434,366,0.5425,14637.81452173227,0.4637814521732271,-0.2068046298856091,10,True
767,417,383,0.52125,9693.572182004275,-0.030642781799572583,-0.20355988060699493,6,False
768,421,379,0.52625,10680.699719315537,0.06806997193155362,-0.3332493179210422,8,True
769,394,406,0.4925,5550.315518706208,-0.4449684481293792,-0.5450027770227117,8,False
770,447,353,0.55875,20061.009072762172,1.0061009072762173,-0.1724647667343122,7,True
771,418,382,0.5225,9931.453482406307,-0.00685465175936939,-0.32880131527599243,10,False
772,413,387,0.51625,8797.676567743572,-0.1202323432256428,-0.31627638109943623,8,False
773,413,387,0.51625,8797.676567743567,-0.12023234322564336,-0.26941126985258,8,False
774,426,374,0.5325,12057.146180032625,0.20571461800326252,-0.33297749719590186,10,True
775,412,388,0.515,8586.95184893392,-0.14130481510660797,-0.33982828025636724,9,False
776,410,390,0.5125,8180.523550136905,-0.18194764498630944,-0.31147401057440416,6,False
777,421,379,0.52625,10680.699719315526,0.06806997193155251,-0.39829689940138835,9,True
778,444,356,0.555,18653.73839280977,0.8653738392809769,-0.19318073823941895,9,True
779,405,395,0.50625,7246.633181780384,-0.2753366818219616,-0.4637652948753378,8,False
780,413,387,0.51625,8797.676567743558,-0.12023234322564424,-0.3228244523587803,10,False
781,406,394,0.5075,7424.466336829091,-0.2575533663170909,-0.43151449078795767,6,False
782,415,385,0.51875,9234.766528903154,-0.07652334710968467,-0.42098491412934624,10,False
783,426,374,0.5325,12057.146180032665,0.20571461800326651,-0.27787063396686784,6,True
784,429,371,0.53625,12966.758395329942,0.29667583953299426,-0.19763883348841038,7,True
785,417,383,0.52125,9693.57218200431,-0.03064278179956892,-0.3562165584741618,10,False
786,413,387,0.51625,8797.676567743569,-0.12023234322564313,-0.3167015365031992,8,False
787,399,401,0.49875,6265.597508871181,-0.3734402491128819,-0.4633473374914947,8,False
788,437,363,0.54625,15742.116874495858,0.5742116874495857,-0.24104991888127048,10,True
789,434,366,0.5425,14637.814521732269,0.46378145217322686,-0.22720254954466534,8,True
790,403,397,0.50375,6903.643393565529,-0.30963566064344716,-0.5212452316518801,13,False
791,419,381,0.52375,10175.172415418698,0.017517241541869844,-0.2747611073834231,10,True
792,391,409,0.48875,5160.963404581247,-0.4839036595418753,-0.5427592122713931,9,False
793,411,389,0.51375,8381.27447492894,-0.16187255250710608,-0.5446317151285105,7,False
794,414,386,0.5175,9013.572493740458,-0.09864275062595429,-0.22804206558454854,7,False
795,393,407,0.49125,5417.372614067911,-0.4582627385932089,-0.47499796987049436,8,False
796,419,381,0.52375,10175.172415418718,0.017517241541871842,-0.31509238867995737,9,True
797,428,372,0.535,12656.174516087653,0.26561745160876526,-0.26956790608882186,7,True
798,412,388,0.515,8586.951848933912,-0.14130481510660886,-0.3078908870926549,8,False
799,412,388,0.515,8586.951848933946,-0.14130481510660542,-0.461487103864895,7,False
800,423,377,0.52875,11211.342848728747,0.1211342848728747,-0.2657090213976323,7,True
801,409,391,0.51125,7984.581074695313,-0.20154189253046872,-0.3201322410478732,10,False
802,438,362,0.5475,16128.430109996087,0.6128430109996086,-0.30423446333650594,7,True
803,397,403,0.49625,5969.041037928192,-0.4030958962071808,-0.44891459260707345,9,False
804,421,379,0.52625,10680.699719315515,0.0680699719315514,-0.2523703000995645,7,True
805,415,385,0.51875,9234.766528903154,-0.07652334710968467,-0.2867576438980629,10,False
806,413,387,0.51625,8797.676567743567,-0.12023234322564336,-0.29125109828028506,6,False
807,413,387,0.51625,8797.676567743569,-0.12023234322564313,-0.3000834113580556,8,False
808,422,378,0.5275,10942.805235293481,0.09428052352934801,-0.2765218459005532,8,True
809,419,381,0.52375,10175.172415418712,0.017517241541871176,-0.3702290744405353,7,True
810,407,393,0.50875,7606.6635365646825,-0.23933364634353171,-0.32930981225927614,8,False
811,423,377,0.52875,11211.342848728746,0.12113428487287448,-0.2846331471769713,7,True
812,417,383,0.52125,9693.572182004287,-0.03064278179957125,-0.37075561800634493,7,False
813,407,393,0.50875,7606.663536564675,-0.2393336463435325,-0.38541011137338343,8,False
814,404,396,0.505,7073.059542446318,-0.29269404575536817,-0.4714653057328422,6,False
815,415,385,0.51875,9234.766528903132,-0.07652334710968678,-0.42067015580908573,8,False
816,420,380,0.525,10424.872237171507,0.042487223717150746,-0.28106451337394744,8,True
817,427,373,0.53375,12353.02983969812,0.23530298396981197,-0.3832797189291427,7,True
818,407,393,0.50875,7606.663536564656,-0.23933364634353438,-0.38609080314560384,7,False
819,447,353,0.55875,20061.009072762172,1.0061009072762173,-0.18768795751313572,9,True
820,435,365,0.54375,14997.028059125401,0.4997028059125401,-0.28186077357861294,8,True
821,387,413,0.48375,4683.978822147525,-0.5316021177852475,-0.6880969208281523,10,False
822,397,403,0.49625,5969.041037928185,-0.40309589620718156,-0.4275543434585739,10,False
823,444,356,0.555,18653.73839280977,0.8653738392809769,-0.1980288076548875,7,True
824,403,397,0.50375,6903.6433935655205,-0.30963566064344794,-0.4987477085335832,10,False
825,425,375,0.53125,11768.34961893267,0.17683496189326697,-0.28933312249373366,8,True
826,412,388,0.515,8586.951848933913,-0.14130481510660864,-0.3323144499212517,10,False
827,426,374,0.5325,12057.146180032625,0.20571461800326252,-0.24977874320409077,6,True
828,426,374,0.5325,12057.146180032678,0.20571461800326785,-0.2963857405799861,6,True
829,428,372,0.535,12656.17451608769,0.26561745160876904,-0.3421464741276218,8,True
830,398,402,0.4975,6115.5219448214475,-0.3884478055178553,-0.473178121579956,8,False
831,426,374,0.5325,12057.146180032634,0.2057146180032634,-0.2265558826266033,9,True
832,410,390,0.5125,8180.523550136899,-0.1819476449863101,-0.3611409981868783,11,False
833,392,408,0.49,5287.613999734213,-0.4712386000265787,-0.5475168728731656,10,False
834,409,391,0.51125,7984.5810746952975,-0.20154189253047028,-0.4440627940824675,8,False
835,476,324,0.595,40522.17389230899,3.052217389230899,-0.18419009963755728,8,True
836,438,362,0.5475,16128.430109996061,0.6128430109996061,-0.25180346990887337,7,True
837,430,370,0.5375,13284.964036260368,0.3284964036260367,-0.19664004794829149,7,True
838,430,370,0.5375,13284.964036260399,0.3284964036260398,-0.25008446855095745,6,True
839,460,340,0.575,27493.45432816837,1.749345432816837,-0.18198240149294231,8,True
840,413,387,0.51625,8797.676567743558,-0.12023234322564424,-0.4114522387182806,7,False
841,409,391,0.51125,7984.581074695306,-0.2015418925304694,-0.40252793526263064,12,False
842,433,367,0.54125,14287.204980073373,0.42872049800733736,-0.1950763099009889,6,True
843,431,369,0.53875,13610.9784777277,0.36109784777277,-0.280714916942276,10,True
844,420,380,0.525,10424.87223717153,0.042487223717152967,-0.33115823034943104,8,True
845,428,372,0.535,12656.17451608767,0.26561745160876704,-0.38100923183181823,6,True
846,417,383,0.52125,9693.572182004264,-0.030642781799573693,-0.3645482834123931,8,False
847,396,404,0.495,5826.068687831523,-0.41739313121684773,-0.5162390618561394,8,False
848,412,388,0.515,8586.951848933933,-0.14130481510660664,-0.3909173419245743,9,False
849,418,382,0.5225,9931.45348240631,-0.006854651759368946,-0.2358230015243744,7,False
850,428,372,0.535,12656.174516087694,0.2656174516087695,-0.1697090437473473,10,True
851,418,382,0.5225,9931.453482406272,-0.006854651759372832,-0.23914308530219397,10,False
852,407,393,0.50875,7606.663536564695,-0.2393336463435305,-0.4663126220334953,8,False
853,411,389,0.51375,8381.27447492894,-0.16187255250710608,-0.32520235519429597,9,False
854,401,399,0.50125,6576.887626290967,-0.3423112373709033,-0.4375180479665596,7,False
855,419,381,0.52375,10175.172415418678,0.017517241541867845,-0.3011835675981057,8,True
856,414,386,0.5175,9013.572493740421,-0.09864275062595784,-0.3686240272617174,11,False
857,434,366,0.5425,14637.814521732269,0.46378145217322686,-0.23815230371719598,8,True
858,404,396,0.505,7073.059542446311,-0.29269404575536895,-0.3768308924157908,8,False
859,390,410,0.4875,5037.3463843551535,-0.49626536156448464,-0.5429814464752865,8,False
860,425,375,0.53125,11768.349618932663,0.1768349618932663,-0.18379339612883472,6,True
861,445,355,0.55625,19111.503132466652,0.9111503132466652,-0.12833974985389485,7,True
862,430,370,0.5375,13284.964036260328,0.3284964036260327,-0.24945694892697068,7,True
863,433,367,0.54125,14287.204980073398,0.4287204980073398,-0.16138669249234772,6,True
864,414,386,0.5175,9013.572493740421,-0.09864275062595784,-0.39574056617334796,9,False
865,439,361,0.54875,16524.223513704517,0.6524223513704517,-0.28370160237452213,7,True
866,401,399,0.50125,6576.887626290961,-0.34231123737090396,-0.3922180369379369,8,False
867,410,390,0.5125,8180.5235501368825,-0.18194764498631177,-0.46190651004129035,9,False
868,405,395,0.50625,7246.633181780381,-0.2753366818219619,-0.3954467332136462,10,False
869,413,387,0.51625,8797.676567743587,-0.12023234322564136,-0.32543868583978464,9,False
870,422,378,0.5275,10942.80523529354,0.09428052352935401,-0.4249123791220071,12,True
871,418,382,0.5225,9931.453482406298,-0.006854651759370278,-0.2803086175765144,9,False
872,421,379,0.52625,10680.699719315508,0.06806997193155073,-0.29876121527007105,10,True
873,438,362,0.5475,16128.43010999608,0.6128430109996079,-0.2237693877258815,6,True
874,415,385,0.51875,9234.766528903152,-0.07652334710968478,-0.3618485693236476,8,False
875,387,413,0.48375,4683.978822147534,-0.5316021177852466,-0.5824527739714298,7,False
876,383,417,0.47875,4251.077926042118,-0.5748922073957883,-0.5797814502224501,8,False
877,420,380,0.525,10424.872237171505,0.042487223717150524,-0.21408084741365785,8,True
878,410,390,0.5125,8180.523550136907,-0.18194764498630933,-0.4067758218573567,7,False
879,409,391,0.51125,7984.581074695304,-0.2015418925304696,-0.26497910654451085,9,False
880,409,391,0.51125,7984.581074695289,-0.20154189253047106,-0.45272697091654424,9,False
881,394,406,0.4925,5550.315518706214,-0.44496844812937864,-0.4839847367818302,11,False
882,430,370,0.5375,13284.96403626037,0.32849640362603694,-0.2117398722199837,8,True
883,419,381,0.52375,10175.172415418698,0.017517241541869844,-0.3086574356274623,9,True
884,414,386,0.5175,9013.57249374041,-0.09864275062595895,-0.33564280427199045,8,False
885,428,372,0.535,12656.174516087664,0.2656174516087664,-0.3588897386521137,7,True
886,442,358,0.5525,17770.839863206882,0.7770839863206882,-0.13591577548960043,7,True
887,434,366,0.5425,14637.814521732307,0.46378145217323063,-0.23889269029690907,8,True
888,392,408,0.49,5287.61399973421,-0.471238600026579,-0.5680108016455991,8,False
889,421,379,0.52625,10680.699719315526,0.06806997193155251,-0.3328726934287073,8,True
890,417,383,0.52125,9693.572182004273,-0.030642781799572694,-0.3219814988693357,7,False
891,404,396,0.505,7073.059542446307,-0.2926940457553693,-0.39750056729572947,8,False
892,413,387,0.51625,8797.676567743565,-0.12023234322564347,-0.3715872992934768,12,False
893,408,392,0.51,7793.331875111515,-0.22066681248884856,-0.48115840145761635,7,False
894,431,369,0.53875,13610.978477727727,0.36109784777277265,-0.35639147068347987,7,True
895,402,398,0.5025,6738.285153617831,-0.3261714846382169,-0.3948239564360787,9,False
896,412,388,0.515,8586.95184893393,-0.14130481510660697,-0.3186772774958807,9,False
897,418,382,0.5225,9931.453482406323,-0.006854651759367725,-0.20680462988560722,10,False
898,430,370,0.5375,13284.964036260313,0.3284964036260314,-0.20839095220448423,13,True
899,409,391,0.51125,7984.581074695303,-0.20154189253046972,-0.39549422186221206,10,False
900,419,381,0.52375,10175.172415418716,0.01751724154187162,-0.24283302488096525,7,True
901,421,379,0.52625,10680.699719315498,0.06806997193154984,-0.282697262269232,7,True
902,426,374,0.5325,12057.146180032676,0.20571461800326762,-0.2726008772229572,8,True
903,409,391,0.51125,7984.581074695298,-0.20154189253047017,-0.36573296284907875,9,False
904,414,386,0.5175,9013.572493740437,-0.09864275062595629,-0.4396454905186805,10,False
905,416,384,0.52,9461.388689398615,-0.05386113106013857,-0.33675326128258487,11,False
